cuenta,nomenclatura,porcentaje_copropiedad,superficie_mejoras,superficie_mejoras_propias,superficie_mejoras_comunes,superficie_parcela,antiguedad,puntaje,d_viasprin,cantidad_cuentas,cantidad_cuentas_250,vut,x,y,valor_omi,fechavalor,valuacion_,log_valuacion,log_val_omi,fechavalor_dt
110140845736,1101010402043068,0.015,102.25,86.0,16.25,1510.6898,16.0,64.0,50,60,6689,900,4386679.349,6524895.81,198276000.0,04/2025,96233412.732316,7.983325891996042,8.297270151098823,2025-04-01
110116268744,1101010402044015,0.022,70.95,57.0,13.95,500.09,56.0,96.0,50,35,5863,900,4386852.883,6524811.051,86676000.0,09/2024,74693915.844006,7.873285233828026,7.937898865918467,2024-09-01
110116241803,1101010402044026,0.039,85.36,65.0,20.36,232.0,57.0,96.0,0,20,6175,2800,4386769.883,6524790.075,16240000.0,08/2022,13137983.806176,7.118528755278905,7.210586051647427,2022-08-01
110124055288,1101010402044039,0.012,73.7,59.0,14.7,637.97,24.0,64.0,0,108,6305,2800,4386788.194,6524806.398,16037000.0,01/2022,11185655.211962,7.048661467277027,7.205123156284435,2022-01-01
110142920514,1101010402045009,0.028,54.06,41.13,12.93,353.3006,13.0,72.0,50,32,5023,900,4386988.869,6524802.1,8120000.0,09/2022,7808114.931804,6.892546252938473,6.9095560827257145,2022-09-01
110111608946,1101010402045020,0.019,89.62,64.0,25.62,652.93,60.0,64.0,0,59,6334,2800,4386946.005,6524746.691,20259400.0,04/2022,8317416.042402,6.919988477925986,7.306626600637274,2022-04-01
110123194667,1101010402045021,0.006,62.41,49.0,13.41,1475.0,61.0,61.88,0,65,6400,2800,4386926.945,6524755.066,71796000.0,09/2024,37405838.986985,7.572939411722506,7.856100254938678,2024-09-01
110124102421,1101010402045037,0.126,58.74,48.0,10.74,119.0,20.0,64.0,50,13,4914,1200,4387003.889,6524785.263,43400000.0,09/2024,71977164.878878,7.85719474218635,7.637489739519296,2024-09-01
110121888742,1101010402045042,0.014,62.81,46.0,16.81,560.44,43.0,64.0,50,64,5030,900,4387002.137,6524799.733,15141480.0,12/2023,12996197.493493998,7.113816335788583,7.1801683559217295,2023-12-01
110123930355,1101010402046008,0.04,36.03,29.0,7.03,205.03,27.0,64.0,50,25,4901,1000,4387117.414,6524765.979,54560000.0,07/2024,34795341.52695,7.541521116066904,7.736874369608365,2024-07-01
110117395537,1101010402046026,0.04,85.64,68.0,17.64,298.99,58.0,64.0,0,19,5581,1200,4387020.555,6524739.126,84320000.00000001,06/2024,32813624.879489,7.516054222231503,7.925930603019022,2024-06-01
110111720835,1101010402046043,0.003,37.56,17.0,20.56,1602.47,60.0,46.48,0,381,6453,1100,4387098.508,6524724.657,3984600.0,06/2023,3856905.89284,6.58623915496304,6.600384839615718,2023-06-01
110117379370,1101010402046045,0.044,150.25,122.0,28.25,359.01,56.0,63.0,0,31,6263,2800,4387108.28,6524682.195,121520000.0,09/2024,100937464.105096,8.004052393872083,8.084647764428581,2024-09-01
110108631261,1101010402047009,0.017,139.06,105.0,34.06,1122.98,67.0,96.0,0,93,6774,2800,4387172.671,6524669.116,35861400.0,12/2023,53780051.449502,7.730621221437268,7.554627252172173,2023-12-01
110110740450,1101010402047011,0.022,52.89,21.0,31.89,529.894,63.0,64.0,0,62,6528,2800,4387136.48,6524669.21,11165000.0,01/2022,6538414.631991001,6.815472524219706,7.047858766305303,2022-01-01
110107967451,1101010402048016,0.05,92.8,68.0,24.8,299.0,85.0,87.45,0,16,5869,3000,4387366.291,6524587.773,99076000.0,04/2025,87021655.36905198,7.939627345390773,7.995968468859674,2025-04-01
110107910271,1101010402048025,0.008,76.09,59.0,17.09,894.98,70.0,64.0,0,155,6966,3000,4387277.775,6524627.998,102300000.0,08/2024,55847973.029716,7.747007423043859,8.009875637957464,2024-08-01
110107908994,1101010402048025,0.015,131.52,99.0,32.52,894.98,70.0,64.0,0,155,6966,3000,4387277.775,6524627.998,11165000.0,04/2022,12487974.480198,7.096492037329733,7.047858766305303,2022-04-01
110123164725,1101010402048035,0.042,74.16,43.0,31.16,240.0,38.0,64.0,0,25,6714,3000,4387315.734,6524612.919,44640000.0,09/2024,111451328.41185,8.047085253191199,7.649724195658341,2024-09-01
110120073729,1101010402049032,0.052,105.19,78.0,27.19,304.98,47.0,64.0,0,27,5708,1200,4387432.406,6524599.999,14210000.0,03/2022,9398953.892628,6.973079565344557,7.152594108490064,2022-03-01
110122291901,1101010402049045,0.006,78.11,60.0,18.11,2034.0,40.0,64.0,50,158,5182,1200,4387491.577,6524622.128,19923000.0,08/2023,16848924.396362,7.22657220732531,7.299354756757155,2023-08-01
110122292088,1101010402049045,0.008,107.93,83.0,24.93,2034.0,32.0,64.0,50,158,5182,1200,4387491.577,6524622.128,59520000.0,06/2024,82348082.31592798,7.915653495248296,7.774662929834436,2024-06-01
110123897081,1101010402052007,0.007,41.69,30.0,11.69,589.19,26.0,94.34,0,127,6876,2800,4387165.803,6524598.46,14743020.0,11/2023,25019244.958149,7.39827421658243,7.168586484147116,2023-11-01
110122967620,1101010402052028,0.033,93.5,64.0,29.5,386.07,41.0,40.46,50,60,7693,2500,4387109.284,6524576.44,10150000.0,08/2022,7719944.881505999,6.887614255847952,7.006466085036863,2022-08-01
110117864260,1101010402053015,0.034,89.94,80.0,9.94,355.02,54.0,64.0,100,23,7905,2500,4387052.931,6524545.705,86800000.0,09/2024,68089209.57123,7.833078298981602,7.938519730179885,2024-09-01
110116431637,1101010402053024,0.054,224.66,185.0,39.66,557.04,55.0,63.87,50,35,8305,1800,4386974.174,6524574.967,35525000.0,08/2022,18881162.472312,7.276028752358049,7.550534098824546,2022-08-01
110112264639,1101010402053036,0.003,68.06,43.0,25.06,4758.24,59.0,61.72,0,402,8357,2800,4387021.034,6524637.305,12179999.999999998,04/2022,7330402.653695999,6.865127890022581,7.085647323953216,2022-04-01
110120108981,1101010402053044,0.035,87.09,71.0,16.09,346.95,47.0,64.0,50,25,7519,1400,4386976.86,6524605.491,9541000.0,04/2022,6891086.407716,6.8382877586141495,6.979593941367687,2022-04-01
110120109022,1101010402053044,0.045,111.7,91.0,20.7,346.95,47.0,64.0,50,25,7519,1400,4386976.86,6524605.491,14819000.0,08/2022,8565653.708667,6.93276056350638,7.1708189273402665,2022-08-01
110122218333,1101010402054023,0.021,63.84,48.0,15.84,451.03,40.0,64.0,50,46,7803,1400,4386915.592,6524593.363,76880000.0,07/2024,42623379.381639,7.629647889837958,7.88581338030948,2024-07-01
110116183757,1101010402054042,0.012,64.69,45.0,19.69,550.09,59.0,61.63,0,65,6357,2800,4386960.731,6524680.136,99200000.0,07/2024,40002027.288249,7.602082012629504,7.996511676532148,2024-07-01
110116183731,1101010402054042,0.016,83.58,58.0,25.58,550.09,63.0,61.62,0,65,6357,2800,4386960.731,6524680.136,11165000.0,06/2022,6796816.637600002,6.832305617715922,7.047858766305303,2022-06-01
110116261537,1101010402054045,0.004,18.96,13.0,5.96,857.97,57.0,34.31,0,76,7317,2800,4386915.207,6524669.921,18600000.0,02/2025,17562742.639072,7.244592362038941,7.269512967567081,2025-02-01
110116261880,1101010402054045,0.039,174.46,121.0,53.46,857.97,57.0,78.64,0,76,7317,2800,4386915.207,6524669.921,136400000.0,03/2025,215907238.488336,8.334267204710907,8.134814373504437,2025-03-01
110123677293,1101010402055009,0.022,74.1,55.0,19.1,456.0,30.0,93.08,0,43,6467,2800,4386802.052,6524725.378,11165000.0,04/2022,13842950.985312,7.141228712535949,7.047858766305303,2022-04-01
110124078580,1101010402055014,0.028,43.09,32.0,11.09,304.05,21.0,64.0,0,32,7042,1400,4386818.133,6524704.116,53320000.0,01/2024,47584435.73724,7.677464932881347,7.726890148886879,2024-01-01
110122277917,1101010402055017,0.041,102.06,80.0,22.06,341.95,39.0,63.4,50,23,7106,1400,4386809.73,6524681.962,111600000.0,08/2024,69659931.43304999,7.8429830488766274,8.047664198493088,2024-08-01
110121850681,1101010402055020,0.033,91.08,72.0,19.08,430.97,43.0,64.0,50,55,7285,1400,4386794.59,6524641.556,29884500.000000004,05/2023,22353208.113132,7.349339880938996,7.47544600854662,2023-05-01
110123236432,1101010402055027,0.029,72.53,56.0,16.53,350.05,34.0,64.0,50,34,7437,1400,4386762.811,6524643.117,9135000.0,06/2022,8138867.23036,6.910564017237766,6.960708599230369,2022-06-01
110121935651,1101010402055047,0.041,120.34,96.0,24.34,325.22,43.0,62.33,0,36,6709,2800,4386746.423,6524742.516,142600000.0,07/2024,96744529.4468,7.985626421092295,8.15411952856139,2024-07-01
110121089246,1101010402055050,0.011,60.16,45.0,15.16,625.26,43.0,64.0,0,90,7949,2800,4386708.706,6524657.147,54560000.0,06/2024,51644621.40552,7.713025106471391,7.736874369608365,2024-06-01
110123793072,1101010402056033,0.024,40.91,30.0,10.91,232.76,29.0,63.72,0,35,6914,2800,4386674.433,6524773.164,10150000.0,06/2022,8433488.881881,6.926007328219717,7.006466085036863,2022-06-01
110117487890,1101010402056036,0.034,164.56,131.0,33.56,434.95,54.0,89.47,0,51,7921,2800,4386652.939,6524678.4,19285000.0,01/2022,22660484.353962,7.355269207570188,7.2852196657218675,2022-01-01
110123245971,1101010402056037,0.022,73.74,58.0,15.74,919.5,34.0,64.0,50,52,8148,950,4386642.676,6524690.78,66836000.0,02/2025,97791710.586752,7.990302047377816,7.825010456846886,2025-02-01
110112376429,1101010402056041,0.071,172.1,135.0,37.1,328.26,63.0,96.0,0,21,7195,2800,4386671.961,6524751.16,37555000.0,08/2022,32130580.491216,7.506918585375395,7.574667777880452,2022-08-01
110118338987,1101010402056048,0.016,138.9,108.0,30.9,1283.85,51.0,60.0,0,123,8390,2800,4386609.317,6524774.506,155000000.0,07/2024,114072890.632056,8.057182450611249,8.190331700972191,2024-07-01
110118338995,1101010402056048,0.017,147.9,115.0,32.9,1283.85,51.0,60.0,0,123,8390,2800,4386609.317,6524774.506,17255000.0,08/2022,13186491.212501,7.120129282630455,7.236914988796701,2022-08-01
110121155753,1101010402056050,0.006,30.63,14.0,16.63,898.14,44.0,64.0,0,120,8195,2800,4386658.286,6524756.274,14880000.0,04/2025,41814916.99159,7.621331249372995,7.172602960396316,2025-04-01
110121155541,1101010402056050,0.018,135.47,88.0,47.47,898.14,44.0,64.0,0,120,8195,2800,4386658.286,6524756.274,186000000.0,01/2025,138730738.720992,8.142172701967644,8.269512946552833,2025-01-01
110121155621,1101010402056050,0.018,134.2,87.0,47.2,898.14,44.0,64.0,0,120,8195,2800,4386658.286,6524756.274,198400000.0,09/2024,137762371.179774,8.139130612446658,8.297541670007144,2024-09-01
110123732057,1101010402057004,0.034,106.1,85.0,21.1,450.08,33.0,64.0,0,37,7251,2500,4386520.66,6524818.672,105400000.0,09/2024,134497216.986978,8.128713301249954,8.02284061499697,2024-09-01
110118481372,1101010402057038,0.025,151.43,118.0,33.43,707.06,53.0,92.22,0,66,6657,2500,4386471.008,6524836.215,147560000.0,03/2025,187822056.63539496,8.273746594036641,8.168968649497938,2025-03-01
110118395824,1101010402057041,0.019,123.07,94.0,29.07,664.09,52.0,94.76,0,64,7513,2500,4386533.11,6524814.53,121520000.0,02/2025,184404250.785312,8.265770930305525,8.084647764428581,2025-02-01
110121103001,1101010402057042,0.026,156.22,129.0,27.22,734.87,44.0,61.95,0,68,8111,2500,4386564.179,6524801.636,14210000.0,03/2022,15505706.414936,7.190491584787775,7.152594108490064,2022-03-01
110121895242,1101010402057047,0.016,65.25,48.0,17.25,483.05,41.0,62.78,100,60,7256,950,4386464.711,6524738.097,78120000.0,09/2024,32719264.286592,7.514803542995576,7.892762240175142,2024-09-01
110120058924,1101010402058006,0.016,168.76,121.0,47.76,1237.02,51.0,82.68,0,61,6795,1700,4386393.118,6524842.747,155000000.0,09/2024,160930330.45095304,8.206637905754247,8.190331700972191,2024-09-01
110120058932,1101010402058006,0.016,169.76,122.0,47.76,1237.02,51.0,82.39,0,61,6795,1700,4386393.118,6524842.747,198400000.0,01/2024,159785197.55429998,8.203536546668117,8.297541670007144,2024-01-01
110120059025,1101010402058006,0.017,171.4,123.0,48.4,1237.02,51.0,82.75,0,61,6795,1700,4386393.118,6524842.747,143220000.0,06/2024,163423741.342422,8.213315151457458,8.156003672422758,2024-06-01
110117401952,1101010402058007,0.018,71.35,54.0,17.35,736.95,55.0,39.78,0,52,6671,1700,4386412.034,6524849.311,25375000.0,01/2022,6516801.368604001,6.81403455059109,7.404406068036322,2022-01-01
110123179161,1101010402058015,0.005,15.36,11.0,4.36,436.06,43.0,38.42,50,59,6816,950,4386415.374,6524803.517,13640000.0,04/2025,4319060.403456001,6.635389378391687,7.13481440216023,2025-04-01
110123179293,1101010402058015,0.017,54.59,39.0,15.59,436.06,43.0,61.32,50,59,6816,950,4386415.374,6524803.517,61380000.0,06/2024,24504758.076392,7.3892504370136,7.788026891171309,2024-06-01
110117957047,1101010402058038,0.016,87.85,67.0,20.85,1035.88,53.0,61.56,0,56,6452,1700,4386378.215,6524853.907,96720000.0,03/2025,43236151.78912,7.635847042894832,7.98551629234294,2025-03-01
110120025261,1101010402058044,0.027,73.17,61.0,12.17,351.0,48.0,64.0,0,36,6604,1700,4386447.049,6524851.345,9642500.0,08/2022,6497282.4138,6.812731811257425,6.984189692577692,2022-08-01
110120025236,1101010402058044,0.031,84.01,70.0,14.01,351.0,48.0,64.0,0,36,6604,1700,4386447.049,6524851.345,76880000.0,09/2024,46820164.881588,7.67043294804772,7.88581338030948,2024-09-01
110120025210,1101010402058044,0.046,124.83,104.0,20.83,351.0,48.0,64.0,0,36,6604,1700,4386447.049,6524851.345,78120000.0,08/2024,73830937.465296,7.868238388776104,7.892762240175142,2024-08-01
110121890020,1101010402058048,0.036,112.03,88.0,24.03,410.02,43.0,64.0,0,40,5606,1700,4386337.807,6524877.611,111600000.0,08/2024,67028894.587452,7.8262620637286995,8.047664198493088,2024-08-01
110123356314,1101010402059003,0.006,42.81,33.0,9.81,1079.03,32.0,64.0,100,158,6523,950,4386312.584,6524728.213,55800000.0,09/2024,30192138.588870004,7.4798938907214865,7.746634206720634,2024-09-01
110123356357,1101010402059003,0.006,38.86,30.0,8.86,1079.03,32.0,64.0,100,158,6523,950,4386312.584,6524728.213,6069700.0,09/2022,4229746.081938,6.626314399478445,6.783167297788864,2022-09-01
110123356748,1101010402059003,0.007,45.29,35.0,10.29,1079.03,32.0,64.0,100,158,6523,950,4386312.584,6524728.213,53320000.0,06/2024,31375204.700928,7.496586581803361,7.726890148886879,2024-06-01
110121864029,1101010402059011,0.042,87.81,67.0,20.81,334.05,45.0,64.0,100,26,7188,900,4386407.884,6524714.646,16219700.0,02/2022,8321111.372333999,6.920181386972773,7.210042844002944,2022-02-01
110122207196,1101010402059018,0.031,123.65,98.0,25.65,592.04,39.0,64.0,200,32,7273,950,4386361.838,6524647.016,25899900.0,05/2023,23789331.37152,7.376382254082943,7.413298104033535,2023-05-01
110117994287,1101010402059042,0.041,84.88,67.0,17.88,389.96,51.0,64.0,100,26,6158,950,4386302.204,6524744.648,11368000.0,08/2022,6230831.889084,6.79454610363449,7.0556841031226565,2022-08-01
110117994252,1101010402059042,0.048,99.98,79.0,20.98,389.96,51.0,64.0,100,26,6158,950,4386302.204,6524744.648,11774000.0,04/2022,6915741.692310002,6.839838826506348,7.070924068362039,2022-04-01
110123760301,1101010402060012,0.058,46.69,32.0,14.69,104.5902,97.0,64.0,150,15,8225,900,4386526.651,6524665.742,6089999.999999999,01/2022,3317587.981885,6.520822580013759,6.784617363945593,2022-01-01
110124088810,1101010402060022,0.02,54.9,42.0,12.9,488.0,21.0,64.0,200,44,7903,950,4386475.099,6524598.544,55800000.0,07/2024,44227780.31589399,7.645695153558335,7.746634206720634,2024-07-01
110123908244,1101010402060028,0.018,55.42,39.0,16.42,520.0,27.0,64.0,200,36,7729,950,4386425.891,6524615.295,6089999.999999999,01/2022,7344623.303891999,6.865969585433342,6.784617363945593,2022-01-01
110124728894,1101010402060052,0.016,73.38,58.0,15.38,658.8498,15.0,64.0,150,83,8163,950,4386502.416,6524590.279,16849000.0,05/2022,11043968.98484,7.043125217648856,7.226574156064969,2022-05-01
110123663012,1101010402060055,0.014,32.18,24.0,8.18,402.93,30.0,64.0,150,46,7356,900,4386430.105,6524697.331,7105000.0,01/2022,4284440.051744,6.63189417188885,6.851564143388675,2022-01-01
110122264629,1101010402061016,0.036,69.15,51.0,18.15,222.99,38.0,28.6,0,41,7492,1200,4386634.477,6524582.229,27892200.0,11/2023,7370477.211712998,6.867495666688154,7.445482786207208,2023-11-01
110116438364,1101010402061042,0.009,49.3,34.0,15.3,1008.83,56.0,64.0,100,89,8808,950,4386571.736,6524642.532,17930700.0,07/2023,5892586.603234,6.770306047762897,7.253597268618551,2023-07-01
110121039451,1101010402061044,0.012,37.75,30.0,7.75,473.03,44.0,64.0,100,50,8904,900,4386560.727,6524659.898,60760000.0,09/2024,20363605.519684,7.308854696694659,7.783617772338452,2024-09-01
110142279339,1101010402063029,0.006,59.91,47.4,12.51,800.6413,11.0,75.96,0,136,8214,2500,4386726.954,6524555.781,148800000.0,04/2025,110890318.027772,8.044893632926986,8.172602934128506,2025-04-01
110120036815,1101010402063040,0.036,94.39,71.0,23.39,548.19,51.0,60.58,0,47,8120,1400,4386753.416,6524532.024,14819000.0,01/2022,9971872.411816,6.998776756705108,7.1708189273402665,2022-01-01
110107607714,1101010402064015,0.049,38.99,35.0,3.99,835.91,86.0,64.0,100,9,8597,1400,4386884.546,6524516.345,11165000.0,08/2022,10460957.227072,7.019571467864844,7.047858766305303,2022-08-01
110100047004,1101010402064015,0.103,81.31,73.0,8.31,835.91,86.0,64.0,100,9,8597,1400,4386884.546,6524516.345,73160000.0,06/2024,98964874.504704,7.995481082666251,7.864273702740608,2024-06-01
110124431077,1101010402064041,0.004,29.6,21.0,8.6,1106.0004,52.0,39.06,100,130,8636,1400,4386871.56,6524471.747,7105000.0,03/2022,1640142.24129,6.214881778648462,6.851564143388675,2022-03-01
110124431328,1101010402064041,0.007,52.01,37.0,15.01,1106.0004,52.0,61.78,100,130,8636,1400,4386871.56,6524471.747,49600000.0,07/2024,19407537.213612,7.287970449965919,7.6954816852461345,2024-07-01
110124431093,1101010402064041,0.012,95.3,68.0,27.3,1106.0004,52.0,61.79,100,130,8636,1400,4386871.56,6524471.747,17255000.0,08/2022,6406985.637375999,6.806653818213818,7.236914988796701,2022-08-01
110122225356,1101010402064052,0.04,155.09,109.0,46.09,444.97,39.0,63.28,150,73,8481,1400,4386916.944,6524544.532,24339700.0,08/2022,15992092.930632,7.203905331975203,7.386315238855111,2022-08-01
110120119494,1101010402065015,0.033,75.37,61.0,14.37,318.0,47.0,63.29,100,34,8228,1800,4387028.368,6524475.578,80600000.0,08/2024,41183896.81113599,7.614727447618552,7.90633504719336,2024-08-01
110120119524,1101010402065015,0.033,75.28,61.0,14.28,318.0,47.0,63.29,100,34,8228,1800,4387028.368,6524475.578,74276000.0,09/2024,41037439.471038,7.613180265749739,7.870848513398583,2024-09-01
110121185261,1101010402065027,0.022,80.16,62.0,18.16,666.92,46.0,64.0,150,62,8926,1400,4386947.706,6524451.109,25899900.0,08/2023,22969952.81196,7.361160121915485,7.413298104033535,2023-08-01
110112157409,1101010402066004,0.013,73.88,59.0,14.88,908.0,60.0,64.0,50,88,8194,2500,4387090.57,6524476.073,73160000.0,07/2024,61636827.94865199,7.789840287322054,7.864273702740608,2024-07-01
110117990311,1101010402066008,0.028,135.68,100.0,35.68,570.0269,52.0,63.97,0,70,8079,2800,4387160.166,6524471.181,37853700.0,09/2023,37785136.04584,7.577321001732943,7.578108347384308,2023-09-01
110118413377,1101010402066027,0.01,40.81,34.0,6.81,541.97,51.0,64.0,50,73,8004,1800,4387068.647,6524450.216,62000000.00000001,09/2024,21507023.113356,7.332580322030494,7.792391696503003,2024-09-01
110117859541,1101010402066030,0.007,96.16,77.0,19.16,1211.94,56.0,64.0,0,125,7739,2800,4387150.779,6524432.521,85558760.0,08/2024,45696341.222545,7.659881438228687,7.932264486806933,2024-08-01
110117859622,1101010402066030,0.007,89.87,72.0,17.87,1211.94,56.0,64.0,0,125,7739,2800,4387150.779,6524432.521,13195000.0,03/2022,5986174.393145001,6.777149437388756,7.120409427469632,2022-03-01
110117859533,1101010402066030,0.008,106.08,85.0,21.08,1211.94,56.0,64.0,0,125,7739,2800,4387150.779,6524432.521,14616000.0,03/2022,6674153.890884,6.824396281353183,7.164828564058115,2022-03-01
110117859614,1101010402066030,0.008,108.55,87.0,21.55,1211.94,56.0,64.0,0,125,7739,2800,4387150.779,6524432.521,105276000.0,09/2024,48506075.316846,7.685796145727676,8.022329379531483,2024-09-01
110109754391,1101010402067011,0.031,84.64,72.0,12.64,494.51,64.0,64.0,100,20,5671,2800,4387265.767,6524333.31,105400000.0,09/2024,91166685.62452,7.9598361710238414,8.02284061499697,2024-09-01
110110337108,1101010402067012,0.024,45.87,33.0,12.87,736.98,66.0,64.0,50,47,6625,2800,4387254.478,6524345.422,23907600.0,10/2023,27052521.08229,7.432207760213816,7.378535999171672,2023-10-01
